Title,Location,Currency,Price,Serviced,Newly Built,Furnished,Bedrooms,Bathrooms,Toilets
A Lovely Good And Nice Newly Built 3bedroom Flat In Ikeja All Rooms Ensuit,Cocosheen Close Ikeja Allen Avenue Ikeja Lagos,₦,"40,000,000",0,1,1,3 beds,3 baths,4 Toilets
Luxury 4bedroom Duplex,Opebi Ikeja Lagos,₦,"70,000,000",0,0,0,4 beds,5 baths,5 Toilets
Well Maintained Commercial Property,Along Opebi Allen Road Allen Avenue Ikeja Lagos,₦,"500,000,000",0,0,0,0 beds,0 baths,0 Toilets
Brand New Block Of 8 Units 3 Bedroom Flats With Bq,... Opebi Ikeja Lagos,₦,"700,000,000",0,0,0,0 beds,0 baths,0 Toilets
Warehouse On 13000sqm,Off Oregun Road Ojota By Philp Oregun Ikeja Lagos,₦,"1,200,000,000",0,0,0,0 beds,0 baths,0 Toilets
Warehouse, Ikeja Lagos,₦,"13,000,000",0,0,0,0 beds,0 baths,0 Toilets
4 Bedroom Duplex,Off Fani Kayode Street Ikeja Gra Ikeja Lagos,₦,"210,000,000",0,0,0,4 beds,0 baths,0 Toilets
4 Units 3 Bedroom Flat, Oregun Ikeja Lagos,₦,"80,000,000",0,0,0,0 beds,0 baths,0 Toilets
Land, Adeniyi Jones Ikeja Lagos,₦,"38,000,000",0,0,0,0 beds,0 baths,0 Toilets
5 Bedroom Detached Duplex,"Lola Holloway St, Omole Phase 1 Ikeja Lagos",₦,"170,000,000",0,0,0,5 beds,0 baths,0 Toilets
Plot Of Land,... Adeniyi Jones Ikeja Lagos,₦,"38,000,000",0,0,0,0 beds,0 baths,0 Toilets
4 Bedroom Detached Duplex, Ikeja Gra Ikeja Lagos,₦,"140,000,000",0,0,0,4 beds,0 baths,0 Toilets
4 Bedroom Detached Duplex,Ikeja Gra Ikeja Lagos,₦,"260,000,000",0,0,0,4 beds,0 baths,0 Toilets
4 Bedrooms Terrace Duplex In A Very Quiet Neighbourhood,Allen Avenue Ikeja Lagos,₦,"35,000,000",0,0,0, beds, baths, Toilets
Beautiful Land In A Serene Environment,Omole Phase 2 Extention Ikeja Lagos,₦,"21,000,000",0,1,0, beds, baths, Toilets
A Well Maintained Up/down Tenament Building,Toyin Street Ikeja Lagos,₦,"60,000,000",0,0,0, beds, baths, Toilets
An Office Complex On 5 Floors,Allen Avenue Ikeja Lagos,₦,"400,000,000",0,0,0, beds, baths, Toilets
4 Nos Of 3 Bedrooms Flat,Oregun Ikeja Lagos,₦,"70,000,000",0,0,0, beds, baths, Toilets
6 Nos Of 3 Bedrooms Flat With 2 Bq On 1200sqm,Allen Avenue Ikeja Lagos,₦,"120,000,000",0,0,0, beds, baths, Toilets
Tenament Building House.,Awolowo Way Ikeja Lagos,₦,"45,000,000",0,0,0, beds, baths, Toilets
9 Acres Of Land,Oba Akran Ikeja Lagos,₦,"4,500,000,000",0,0,0, beds, baths, Toilets
Prime Commercial Property Selling!! Prime Commercial Property Selling!!!!. Location Ikeja...5 Acres Of Land Within Wemabod Ikeja Selling. Location Ikeja...acre Goes For 400m Asking. A Plot 70m Asking,Ikeja Lagos,₦,"400,000,000",0,0,0, beds, baths, Toilets
Newly Tasteful Built 3 Nos Of 4 Bedrooms Terrace Duplex With A Room Bq,Ikeja Gra Ikeja Lagos,₦,"150,000,000",0,1,0,4 beds, baths, Toilets
Tastefully Finished 4 Bedroom Detached Duplex With 2 Rooms Bq,Serviced Estate Ikeja Lagos,₦,"150,000,000",0,0,1,4 beds,5 baths,5 Toilets
Executive 4 Bedroom Detached Duplex,Ikeja Gra Ikeja Lagos,₦,"140,000,000",0,1,1,4 beds,5 baths,5 Toilets
4 Bedroom Detached Duplex,... Ikeja Gra Ikeja Lagos,₦,"200,000,000",0,0,0,4 beds,0 baths,0 Toilets
Newly Built 5 Units 5 Bedroom Duplex,Along Adeniyi Jones Adeniyi Jones Ikeja Lagos,₦,"550,000,000",1,1,0,5 beds,6 baths,7 Toilets
Newly Built 4bed Room Detached Duplex,Hu Ikeja Gra Ikeja Lagos,₦,"250,000,000",1,1,1,4 beds,4 baths,5 Toilets
Nice 6 Bedroom Fully Detached Duplex With Modern Facilities At Adeniyi Jones Ikeja Lagos 75m,Adeniyi Jones Ikeja Lagos Adeniyi Jones Ikeja Lagos,₦,"75,000,000",0,0,0,6 beds,6 baths,7 Toilets
New 4 Bedroom Terrace Duplex With Modern Facilities At Adeniyi Jones Ikeja Lagos 65m,Adeniyi Jones Ikeja Lagos Adeniyi Jones Ikeja Lagos,₦,"65,000,000",0,0,0,4 beds,4 baths,5 Toilets
Tastefully Structured 4 Bedroom Detached Duplex For Sale At Ikeja Gra,Ikeja Gra Ikeja Lagos,₦,"140,000,000",0,0,0,4 beds, baths, Toilets
Beautiful 4 Bedroom Duplex For Sale At Ikeja Gra,Ikeja Gra Ikeja Lagos,₦,"80,000,000",0,0,0,4 beds, baths, Toilets
"Brand New And Well Structured 5 Bedroom Detached Duplex Plus Bq For Sale At Adeniyi Jones, Ikeja",Adeniyi Jones Ikeja Lagos,₦,"100,000,000",0,1,0,5 beds,5 baths,5 Toilets
Beautifully Structured 4 Bedroom Terraced Duplex Plus Bq For Sale At Ikeja Gra,Ikeja Gra Ikeja Lagos,₦,"65,000,000",0,0,0,4 beds,4 baths, Toilets
"Beautifully Structured 3 Bedroom Semi Detached Duplex For Sale At Opebi Estate, Ikeja",Opebi Ikeja Lagos,₦,"35,000,000",0,0,0,3 beds, baths, Toilets
Executively Built 4 Bedroom Condo Duplex Plus A Room Bq For Sale At Ikeja Gra,Ikeja Gra Ikeja Lagos,₦,"90,000,000",0,0,0,4 beds,4 baths,5 Toilets
Beautifully Structured 4 Bedroom Detached Duplex Plus Bq Plus A Sit Out Terrace For Sale At Ikeja,Adeniyi Jones Ikeja Lagos,₦,"65,000,000",0,0,0,4 beds, baths, Toilets
"Brand New 4 Units Of 3 Bedroom Detached Duplex For Sale At Opebi Estate, Ikeja",Opebi Ikeja Lagos,₦,"38,000,000",0,1,0,3 beds, baths, Toilets
Properties For Sale... 6 Units Of Newly Built 3 Bedroom Flats For Sale,Allen Avenue Ikeja Lagos,₦,"40,000,000",0,1,0,3 beds, baths, Toilets
"Standard 5 Bedroom Duplex With 2 Rooms Bq For Sale At Adeniyi Jones, Ikeja",Adeniyi Jones Ikeja Lagos,₦,"150,000,000",0,0,0,5 beds, baths, Toilets
"Hot Properties... 4 Bedroom Terraced Duplex Plus A Bq For Sale At Oregun, Ikeja",Majiyagbe Oregun Ikeja Lagos,₦,"75,000,000",0,1,0,4 beds,4 baths,5 Toilets
"Fresh Out... 6 Units Of 3 Bedroom Flats For Sale At Allen Avenue, Ikeja. 40m Per Flat",Allen Avenue Ikeja Lagos,₦,"40,000,000",0,0,0,3 beds, baths, Toilets
Sale Sale Sale... 3 Bedroom Terraced Duplex For Sale At Ikeja,Ikeja Lagos,₦,"38,000,000",0,0,0,3 beds,3 baths, Toilets
4 Plots Of Dry Land,Satellite Town Near Peter Nemesi Street Behind Nasco Estate Ikeja Gra Ikeja Lagos,₦,"10,500,009",0,0,0,0 beds,0 baths,0 Toilets
5 Bedroom Detached Duplex, Adeniyi Jones Ikeja Lagos,₦,"75,000,000",0,0,0,5 beds,0 baths,0 Toilets
Hotel For Sale,.. Ikeja Gra Ikeja Lagos,₦,"1,900,000,000",0,0,0,0 beds,0 baths,0 Toilets
"*direct Sales At Give Away Price* *newly Built Lovely 4bedroom Duplex With 2nos Of 2bedroom Flat On 650sqm With 2bedroom Flat Ensuite Bq.* *location: Omolade Shonibare Magodo Isheri Lagos, The Owner Is Relocating* *more Pictures Available* Title: Receipt",Ikeja Lagos,₦,"60,000,000",0,1,0,4 beds,4 baths,4 Toilets
Newly Built 3 Bedroom Apartment With Excellent Facilities,"Shasha, Akowonjo Ikeja Lagos",₦,"22,000,000",0,1,0,3 beds,2 baths,3 Toilets
4bedroom Luxury Semi Detached Duplex For Sale At Adeniyi Jones Ikeja,Adeniyi Jones Ikeja. Adeniyi Jones Ikeja Lagos,₦,"75,000,000",0,1,1,4 beds,4 baths,5 Toilets
Serviced + Furnished 4bedroom Flats Ensuite +penthouse,"Off Kudirat Abiola Way, Oregun, Ikeja, Lagos Oregun Ikeja Lagos",₦,"45,000,000",0,0,0,4 beds,5 baths,5 Toilets
1074sqm Land With Uncompleted Structure,Agidingbi Road. Ikeja Agidingbi Ikeja Lagos,₦,"200,000,000",0,0,0, beds, baths, Toilets
Brand New 3wings Of 4bedroom Semi Detached Duplexes,"Off Toyin Street, Ikeja Toyin Street Ikeja Lagos",₦,"55,000,000",0,1,0,4 beds,5 baths,5 Toilets
Newly Built 4bedroom Condo Duplex With 1bedroom Bq,"Oroleye Street,off Abel Oreniyi Salvation,opebi Ikeja Opebi Ikeja Lagos",₦,"90,000,000",0,1,1,4 beds, baths, Toilets
Block Of 4 Units Of 3 Bedroom Flat Off Adeniyi Jones Ikeja,Adeniyi Jones Ikeja Lagos,₦,"110,000,000",0,0,0,3 beds,2 baths,2 Toilets
500sqm Mixed Development Land In Agidingbin For Sale,Agidingbi Ikeja Lagos,₦,"50,000,000",0,0,0, beds, baths, Toilets
72 Units Of 3 Bedroom Apartment,Allen Avenue Ikeja Lagos,₦,"22,000,000",0,1,1,3 beds, baths, Toilets
"Eight Flat At Ikeja Block Of 8 Flats Comprises Of 3brm, 2brm, Mini Flat, Location: Okeira Ogba Ikeja Lagos. Title: S/r Price 50m Negotiable",Okeira Ogba Alausa Ikeja Lagos,₦,"50,000,000",0,0,0,3 beds,4 baths,5 Toilets
Filling Station For Sale In Alausa 240713,Alausa Ikeja Lagos,₦,"600,000,000",0,0,0, beds, baths, Toilets
32 Apartment Hotel,Awolowo Way Awolowo Way Ikeja Lagos,₦,"320,000,000",1,0,1, beds, baths, Toilets
Full Detached 5 Bedroom With Bq In A Private Estate Adeniyi Jones Ikeja,Adeniyi Jones Ikeja Lagos,₦,"160,000,000",0,1,0,5 beds,5 baths,6 Toilets
Newly Built 4bedroom Duplex In Ikeja Area,Ikeja Lagos,₦,"40,000,000",0,0,0, beds, baths, Toilets
5 Bedroom Fully Detached Duplex For Sale In Adeniyi Jones 170703,Adeniyi Jones Ikeja Lagos,₦,"160,000,000",0,0,0,5 beds,5 baths,5 Toilets
2 Detached Duplex & 3bedroom Mini Flat,Adeniyi Jones Ikeja Allen Avenue Ikeja Lagos,₦,"110,000,000",0,0,0,7 beds,8 baths,8 Toilets
2 Ditached Duplex And 3bedroom Flat,Adeniyi Jones Ikeja Lagos,₦,"110,000,000",0,0,0,5 beds,5 baths,5 Toilets
5 Bedroom Detached Duplex For Sale In Ikeja Gra 150716,Ikeja Gra Ikeja Lagos,₦,"220,000,000",0,0,1,5 beds,5 baths,5 Toilets
5 Bedroom Apartment For Sale In Adeniyi Jones 150709,Adeniyi Jones Ikeja Lagos,₦,"90,000,000",0,1,1,5 beds,5 baths,5 Toilets
Landed Property In Peace Estate Btw 40m To 70m,Peace Estate Maryland Ikeja Lagos,₦,"40,000,000",0,1,0, beds, baths, Toilets
Newly Built Brand New 3 Bedroom Flat Of 4 Units With Pop Kitchen Cabinets Wardrobes Water Heater All Rooms Ensuilt With Visitors Interlock Compound And Maximum Security,Punch Estate Airport Ikeja Mangoro Ikeja Lagos,₦,"100,000,000",0,1,1,3 beds,3 baths,4 Toilets
Luxury 6bedroom Fully Detached Duplex In A Serene Environment,Adeniyi Jones Ikeja Lagos,₦,"130,000,000",0,1,1,6 beds,7 baths,7 Toilets
Executive Brand New 4 Bedroom Terrace Duplex With A Room Bq,Adeniyi Jones Ikeja Lagos,₦,"70,000,000",0,1,1,4 beds,5 baths,5 Toilets
Good And Marketable Title,No 10 Kodesho Street Off Awolowo Way Ikeja Lagos Nigeria Awolowo Way Ikeja Lagos,₦,"300,000,000",1,0,0, beds, baths, Toilets
Good And Marketable Title,No 10 Kodesho Street Off Awolowo Way Ikeja Lagos Nigeria Awolowo Way Ikeja Lagos,₦,"300,000,000",1,0,0, beds, baths, Toilets
Good And Marketable Title,No 10 Kodesho Street Off Awolowo Way Ikeja Lagos Nigeria Awolowo Way Ikeja Lagos,₦,"300,000,000",1,0,0, beds, baths, Toilets
Good And Marketable Title,No 10 Kodesho Street Off Awolowo Way Ikeja Lagos Nigeria Awolowo Way Ikeja Lagos,₦,"300,000,000",1,0,0,5 beds,4 baths,4 Toilets
5 Bedroom Semi Detached Duplex,"3 Wura Esan Close,off Ashongbon Adeniyi Jones Ikeja Lagos",₦,"125,000,000",0,1,1,5 beds,6 baths,6 Toilets
Newly Built 4 Units Of 4 Bedroom Terrace Duplex,Oluwaleyimu Street Ikeja Toyin Street Ikeja Lagos,₦,"40,000,000",0,1,0,4 beds,4 baths,5 Toilets
Newly Built 5 Bedroom Fully Detached Duplex For Sale,Ikeja Gra Ikeja Gra Ikeja Lagos,₦,"230,000,000",0,1,1,6 beds,8 baths,8 Toilets
4 Bedroom Terrace Duplex For Sale,Lavender Close Marwa Garden Ikeja Alausa Ikeja Lagos,₦,"70,000,000",1,0,0,4 beds,4 baths,4 Toilets
Newly Built 5 Bedroom Terraces,Off Adeniyi Jones Adeniyi Jones Ikeja Lagos,₦,"100,000,000",1,1,1,5 beds,5 baths, Toilets
2000sqm On Obasa For 200k Per Sqm,Ikeja Gra Ikeja Lagos,₦,"200,000",0,0,0, beds, baths, Toilets
3000sqm On Sowemimo For 200k Per Sqm,Ikeja Gra Ikeja Lagos,₦,"200,000",0,0,0, beds, baths, Toilets
2000sqm On Herbat Marculey For 210k Per Sqm,Ikeja Gra Ikeja Lagos,₦,"210,000",0,0,0, beds, baths, Toilets
4 Bedroom Flat For Sale In Agidingbi 08jul05,Agidingbi Ikeja Lagos,₦,"80,000,000",0,0,0,4 beds,4 baths,4 Toilets
"*commercial Building For Sale* ,",Off Toyin Street Toyin Street Ikeja Lagos,₦,"350,000,000",0,1,0, beds, baths, Toilets
Newly Built 4 Bedrooms Terrace Duplex In A Gated Estate At Maryland N40m Net,Maryland Maryland Ikeja Lagos,₦,"40,000,000",1,1,0,4 beds,4 baths,5 Toilets
Newly Built 4 Bedroom Terrace Duplex At Opebi N55m,Off Salvation Opebi Ikeja Lagos,₦,"55,000,000",0,1,0,4 beds,4 baths,5 Toilets
3 Bedroom Flat,Adeniyi Jones Ikeja Lagos,₦,"60,000,000",0,0,1,3 beds,4 baths,4 Toilets
A Block Of 4 No's 3 Bedroom Flat At Off Toyin Street Ikeja N80m,Off Toyin Street Toyin Street Ikeja Lagos,₦,"80,000,000",0,0,0,3 beds,3 baths,4 Toilets
4 Bed Room Fully Detach Duplex,Ikeja Gra Ikeja Lagos,₦,"180,000,000",0,1,1,4 beds,4 baths,4 Toilets
A Plot Of Land,Ikeja Gra Ikeja Lagos,₦,"100,000,000",0,0,0, beds, baths, Toilets
A Superb And Luxurious Tastefully Finished 4 Bedroom Duplex Fully Detached With One Room Bq,"Off Odudua Crescent, Ikeja Gra Ikeja Gra Ikeja Lagos",₦,"130,000,000",0,1,0,4 beds,5 baths,5 Toilets
4 Bedroom Detached Duplex With A Room,... Ikeja Gra Ikeja Lagos,₦,"135,000,000",0,0,0,4 beds,0 baths,0 Toilets
Land Of 3000sqm,Mobolaji Bank Anthony Way Ikeja Lagos,₦,"800,000,000",0,0,0, beds, baths, Toilets
10 Bed Hotel Guest House,Ikeja Gra Ikeja Lagos,₦,"130,000,000",0,1,1,10 beds,10 baths,10 Toilets
"Land Area: 2,230 Sqm For Sale",Awuse Estate Opebi Ikeja Lagos,₦,"250,000,000",0,0,0,7 beds,0 baths,0 Toilets
Luxury 5 Bedroom Detached Duplex,Oduduwa Way Ikeja Gra Ikeja Lagos,₦,"500,000,000",0,0,0,4 beds,3 baths,4 Toilets
Luxury 5 Bedroom Detached House,Oduduwa Crescent Ikeja Gra Ikeja Lagos,₦,"600,000,000",0,0,0,5 beds,5 baths,6 Toilets
4 Bay Warehouse,Morrison Crescent Oregun Ikeja Lagos,₦,"1,300,000,000",0,0,0, beds, baths, Toilets
4bedroom Terrace Duplex For Sale At Opebi Ikeja Lagos,Opebi Opebi Ikeja Lagos,₦,"68,000,000",0,1,0,4 beds,4 baths,4 Toilets
3 Bedroom Flat,.... Allen Avenue Ikeja Lagos,₦,"90,000,000",0,0,0,0 beds,0 baths,0 Toilets
"Ikeja Joint Venture,4088 Sqmt Of Land",Allen Avenue Ikeja Lagos,₦,"450,000,000",0,0,0, beds, baths, Toilets
5 Bedrooms Duplex And 3 Rooms Bq On 1000sqm Land With C Of O Document Off Opebi Ikeja N180m,Opebi Opebi Ikeja Lagos,₦,"180,000,000",0,0,0,5 beds,5 baths,5 Toilets
5 Bedroom Detached Duplex,... Opebi Ikeja Lagos,₦,"120,000,000",0,0,0,0 beds,0 baths,0 Toilets
Hey Come See Land For Free,Toyin Street Ikeja Lagos,₦,"20,000,000",0,1,0, beds, baths, Toilets
Well Built Block Of 4 Nos 3 Bedroom Flat At Off Toyin Street Ikeja N110m,Off Toyin Street Ikeja Toyin Street Ikeja Lagos,₦,"110,000,000",0,0,0,3 beds,3 baths,4 Toilets
4 Plots Of Bareland (2650sqm) Fenced And Gated,"Et Al Avenue , By Kudirat Abiola Way.. Oregun Ikeja Lagos",₦,"400,000,000",0,1,0, beds, baths, Toilets
75 Rooms Hotel,Mobolaji Bank Anthony Mobolaji Bank Anthony Way Ikeja Lagos,₦,"4,500,000,000",0,1,1,10 beds,10 baths,10 Toilets
Newly Built 5bed Detached Duplex,Ikeja Gra Ikeja Gra Ikeja Lagos,₦,"200,000,000",0,1,0,5 beds,5 baths,5 Toilets
3 Bedroom Flat,... Allen Avenue Ikeja Lagos,₦,"125,000,000",0,0,0,0 beds,0 baths,0 Toilets
Twin 4 Bedroom Duplex With Pent House,"Magodo Gra Phase1, Lagos Nigeria. Ikeja Lagos",₦,"75,000,000",1,1,1,4 beds,4 baths,5 Toilets
6bedroom Duplex For Sales At Oregon Ikeja,Oregon Road Oregun Ikeja Lagos,₦,"80,000,000",0,1,0,6 beds,6 baths,7 Toilets
Newly 4bed Room Duplex Detach Wit 1bq,Ikeja Gra Ikeja Lagos,₦,"150,000,000",0,1,1,4 beds,4 baths,4 Toilets
4 Flat Of 3bedroom On A Plot Of Land For Sale At Onipetesi Mangoro,Onipetesi Mangoro Ikeja Lagos,₦,"55,000,000",0,0,0,3 beds,3 baths,3 Toilets
4 Flat Of 3bedroom On A Plot Of Land For Sale At Onipetesi Mangoro,Onipetesi Mangoro Ikeja Lagos,₦,"55,000,000",0,0,0,3 beds,3 baths,3 Toilets
Newly Built 7 Units Of Fully Equipped And Finished 5 Bedroom Luxury Terrace Building,Akora Estate Adeniyi Jones Ikeja Lagos,₦,"90,000,000",1,1,1,5 beds,6 baths,7 Toilets
Newly Built 5 Bedroom Detached Duplex At Ikeja Gra N250m,Ikeja Gra Ikeja Gra Ikeja Lagos,₦,"250,000,000",0,1,0,5 beds,5 baths,6 Toilets
Old Building On Two Plot Of Land,3 Sadiku Street Agidingbi Ikeja Lagos,₦,"250,000,000",0,0,0,7 beds,8 baths,6 Toilets
3 Bedroom Flat For Sale In Ikeja 15jun29,Ikeja Lagos,₦,"40,000,000",0,1,1,3 beds,3 baths,3 Toilets
4 Bedroom Fully Detached Duplex For Sale In Ikeja 15jun24,Ikeja Lagos,₦,"60,000,000",0,1,0,4 beds,4 baths,4 Toilets
4 Bedroom Terrace Duplex For Sale In Ikeja 15jun22,Ikeja Lagos,₦,"60,000,000",0,0,0,4 beds,4 baths,4 Toilets
C Of O,Ikeja Lagos,₦,"35,000,000,000",0,0,0,3 beds,3 baths,3 Toilets
With C Of O 35m Net,Ikeja Lagos,₦,"35,000,000,000",0,0,0,3 beds,3 baths,3 Toilets
4 Bedroom Fully Detached Duplex For Sale In Ikeja 13jun19,Ikeja Lagos,₦,"65,000,000",0,0,0,4 beds,4 baths,4 Toilets
25 Plots Of Land,Lateef Jakande Road Agidingbi Ikeja Lagos,₦,"60,000,000",0,0,0, beds, baths, Toilets
5 Bedroom Duplex + 2 Mini Flat Bq,Oregun Ikeja Lagos,₦,"65,000,000",0,0,0,5 beds,4 baths,4 Toilets
"One Acre Of Land , 6plot Of Land For Sale Inside Awuse Estate Ikeja",Awuse Opebi Ikeja Lagos,₦,"600,000,000",0,0,0, beds, baths, Toilets
Executive 5 Bedroom Fully Detached Duplex With A Bq,Adeniyi Jones Ikeja Lagos,₦,"150,000,000",0,0,1,5 beds,6 baths,6 Toilets
Brand New 6bedrooms Detached Duplex With A Bq At Adeniyi Jones Ikeja For Sale.,Adeniyi Jones Ikeja Lagos. Adeniyi Jones Ikeja Lagos,₦,"130,000,000",0,1,0,6 beds,6 baths,7 Toilets
One Acre Of Land For Sale In A Close At Adeniyi Jones Ikeja,Adeniyi Jones Ikeja Adeniyi Jones Ikeja Lagos,₦,"350,000,000",0,0,0, beds, baths, Toilets
Executive Brand New 3 Numbers Of 4 Bedroom Terrace Duplexes With Bq Each,Adeniyi Jones Ikeja Lagos,₦,"85,000,000",0,1,1,4 beds,5 baths,5 Toilets
Executive 4 Bedroom Terrace Duplex With A Bq,Awuse Estate Opebi Ikeja Lagos,₦,"85,000,000",0,0,1,4 beds,5 baths,5 Toilets
5 Bedroom Duplex For Rent In Adeniyi Jones 09jun23,Adeniyi Jones Ikeja Lagos,₦,"4,000,000",0,1,0,5 beds,5 baths,5 Toilets
Building On A Land For Sale In Alausa 09jun11,Alausa Ikeja Lagos,₦,"220,000,000",0,0,0, beds, baths, Toilets
3bedroom All Room Are Suit,Mangoro Ikeja Lagos,₦,"38,000,000",0,1,0,3 beds,3 baths,3 Toilets
Block Of 4 Flat 3 Bedroom Flats,Off Obafemi Awolowo Obafemi Awolowo Way Ikeja Lagos,₦,"70,000,000",0,0,0, beds, baths, Toilets
5 Bedroom Semi Detached Duplex,Adeniyi Jones Ikeja Lagos,₦,"125,000,000",0,0,0, beds, baths, Toilets
5 Bedroom Detached Duplex,Adeniyi Jones Ikeja Lagos,₦,"135,000,000",0,0,0,5 beds,5 baths,6 Toilets
4 Bedroom Terraced Duplex,Adeniyi Jones Ikeja Lagos,₦,"85,000,000",0,0,0,4 beds,4 baths,5 Toilets
Newly Built Luxurious 3 Bedroom Apartment In Adeniyi Jones Is For Sale,Adeniyi Jones Adeniyi Jones Ikeja Lagos,₦,"50,000,000",1,1,0,3 beds,3 baths,4 Toilets
2 Storey Building Of 9 Bedroom For Sale In Mangoro 07jun31,Mangoro Ikeja Lagos,₦,"75,000,000",0,0,0,9 beds,9 baths,10 Toilets
Brand New 4 Bedroom Detached House At Allen Avenue Ikeja. Price: 80m,Allen Avenue Allen Avenue Ikeja Lagos,₦,"80,000,000",0,1,0,4 beds,4 baths,5 Toilets
Newly Built 6 Bedroom Semi Detached Duplex At Opebi Ikeja N60m,Opebi Opebi Ikeja Lagos,₦,"55,000,000",0,1,0,5 beds,5 baths,6 Toilets
12 Units Of 3 Bedroom Flat For Sale In Ikeja 03jun02,Ikeja Lagos,₦,"650,000,000",0,0,0,3 beds,3 baths,3 Toilets
Warehouse On 3 Acres,Kudirat Abiola Obafemi Awolowo Way Ikeja Lagos,₦,"25,000,000,000",0,0,0, beds, baths, Toilets
4 Bedroom House For Sale In Oregun 02jun20,Oregun Ikeja Lagos,₦,"100,000,000",0,0,0,4 beds,4 baths,4 Toilets
4 Bedroom Terrace Duplex For Sale In Ikeja 30apr8,Ikeja Lagos,₦,"68,000,000",0,0,0,4 beds,4 baths,4 Toilets
4 Bedroom Semi Detached House For Sale In Ikeja 27apr23,Ikeja Lagos,₦,"68,000,000",0,0,0,4 beds,4 baths,4 Toilets
Hotel For Sale In Ikeja 12may18,Ikeja Lagos,₦,"650,000,000",0,0,0, beds, baths, Toilets
4 Bedroom Detached Duplex For Sale In Ikeja 14apr40,Ikeja Lagos,₦,"65,000,000",0,0,0,4 beds,4 baths,4 Toilets
Commercial Building For Sale In Ikeja 9may42,Ikeja Lagos,₦,"220,000,000",0,0,0, beds, baths, Toilets
57 Rooms Hotel For Sale In Ikeja 13may52,Ikeja Lagos,₦,"1,000,000,000",0,0,0,10 beds,10 baths,10 Toilets
4 Bedroom Fully Detached House For Sale In Ikeja 25apr38,Ikeja Lagos,₦,"230,000,000",0,0,0,4 beds,4 baths,4 Toilets
5 Bed Duplex With Block Of Flats For Sale At Off Ogba Iju,Ogba Ikeja Oregun Ikeja Lagos,₦,"55,000,000",0,0,1,3 beds,3 baths,4 Toilets
Executive 4 Bedroom Semi Detached Duplex,Adeniyi Jones Ikeja Lagos,₦,"85,000,000",0,0,1,4 beds,5 baths,5 Toilets
Executive Brand New 2 Wings Of 4 Bedroom Semi Detached Duplex With Bq,Adekunle Villa Adeniyi Jones Ikeja Lagos,₦,"60,000,000",0,1,1,4 beds,5 baths,5 Toilets
5 Bedroom Fully Detached Duplex For Sale In Ikeja 28apr16,Ikeja Lagos,₦,"150,000,000",0,0,0,5 beds,5 baths,5 Toilets
5 Bedroom Terrace Duplex For Sale In Ikeja 18apr33,Ikeja Lagos,₦,"150,000,000",0,0,0,5 beds,5 baths,5 Toilets
3 Bedroom Flat For Sale In Ikeja 4apr14,Ikeja Lagos,₦,"90,000,000",0,0,0,3 beds,3 baths,3 Toilets
3 Bedroom Flat For Sale In Ikeja 30apr21,Ikeja Lagos,₦,"38,000,000",0,0,0,3 beds,3 baths,3 Toilets
5 Bedroom Detached Duplex For Sale In Ikeja 30apr9,Ikeja Lagos,₦,"120,000,000",0,0,0,5 beds,5 baths,5 Toilets
3 Bedroom Flat For Sale In Ikeja 30mar35,Ikeja Lagos,₦,"60,000,000",0,0,0,3 beds,3 baths,3 Toilets
4 Bedroom Detached House For Sale In Ikeja 6may9,Ikeja Lagos,₦,"150,000,000",0,0,0,4 beds,4 baths,4 Toilets
5 Bedroom Detached House For Sale In Omole 30mar24,Ikeja Lagos,₦,"110,000,000",0,0,0,5 beds,5 baths,5 Toilets
4 Bedroom Duplex For Sale In Ikeja 14apr29,Ikeja Lagos,₦,"90,000,000",0,0,0,4 beds,4 baths,4 Toilets
6 Bedroom Fully Detached Duplex For Sale In Ikeja 15apr34,Ikeja Lagos,₦,"100,000,000",0,0,0,6 beds,6 baths,6 Toilets
5 Units Of 4 Bedroom Terrace Duplex For Sale In Ikeja 7apr23,Ikeja Lagos,₦,"750,000,000",0,0,0,4 beds,4 baths,4 Toilets
5 Bedroom Semi Detached Duplex,.. Alausa Ikeja Lagos,₦,"42,000,000",0,0,0,5 beds,5 baths,5 Toilets
4 Bedroom Semi Detached Duplex For Sale In Ikeja 27apr20,Ikeja Lagos,₦,"210,000,000",0,0,0,4 beds,4 baths,4 Toilets
4 Bedroom Semi Detached Duplex For Sale In Ikeja 12may19,Ikeja Lagos,₦,"100,000,000",0,0,0,4 beds,4 baths,4 Toilets
4 Bedroom Terrace Duplex For Sale In Ikeja 30mar14,Ikeja Lagos,₦,"50,000,000",0,0,0,4 beds,4 baths,4 Toilets
6 Bedrooms Mansionette For Sale In Ikeja 18apr30,Ikeja Lagos,₦,"160,000,000",0,0,0,6 beds,6 baths,6 Toilets
5 Bedroom Duplex For Sale In Ikeja 14apr8,Ikeja Lagos,₦,"150,000,000",0,0,0,5 beds,5 baths,5 Toilets
Executive Brand New 6 Bedroom Duplex With A Room Bq,Adeniyi Jones Ikeja Lagos,₦,"150,000,000",0,1,1,6 beds,7 baths,7 Toilets
5 Bedroom fully Detached Duplex For Sale In Ikeja 25apr45,Ikeja Lagos,₦,"210,000,000",0,0,0,5 beds,5 baths,5 Toilets
6 Bedroom Duplex For Sale In Ikeja 23apr8,Ikeja Lagos,₦,"150,000,000",0,0,0,6 beds,6 baths,6 Toilets
