Title,Location,Currency,Price,Serviced,Newly Built,Furnished,Bedrooms,Bathrooms,Toilets
New Amazing 5 Bedroom Semi Detached House,Banana Island Ikoyi Lagos,₦,"550,000,000",1,1,0,5 beds,5 baths,6 Toilets
5 Bedroom Fully Detached House With Two B.q,Banana Island Ikoyi Lagos,₦,"550,000,000",1,1,0,5 beds,5 baths,6 Toilets
Executive 5 Bedroom Fully Detached Duplex Available,Ikoyi Lagos,₦,"650,000,000",0,1,0,5 beds,6 baths,6 Toilets
5bedroom Fully Detached Duplex With Swimming Pool And Jetty,Ikoyi Ikoyi Lagos,₦,"600,000,000",0,1,0,5 beds,5 baths,6 Toilets
"Modern, Luxurious And Beautifully Finished 3 And 4 Bedrooms Flat",... Old Ikoyi Ikoyi Lagos,$,"1,500,000",1,1,0,4 beds,4 baths,5 Toilets
3 Bedroom Flat,Off Kingsway Ikoyi Lagos,₦,"130,000,000",0,0,0,3 beds,0 baths,0 Toilets
5 Bedroom Semi Detached Duplex For Sale!!!!,Mojisola Onireke Estate Banana Island Ikoyi Lagos,₦,"450,000,000",1,1,0,5 beds,6 baths,6 Toilets
New 3 Bedroom Apartment With Great Facilities,Off Alfred Rewane Road Old Ikoyi Ikoyi Lagos,₦,"190,000,000",0,0,0,3 beds,3 baths,4 Toilets
4 Bedroom Penthouse Masionette,Ikoyi Lagos,₦,"180,000,000",0,0,0,0 beds,0 baths,0 Toilets
Newly Built 4 Bedroom Apartment With Bq,Old Ikoyi Ikoyi Lagos,₦,"485,000,000",1,1,0,4 beds,4 baths,5 Toilets
6 Bedroom Detached Duplex,Banana Island Ikoyi Lagos,₦,"650,000,000",1,1,0,6 beds,6 baths,7 Toilets
1134sqm Vacant Residential Land,Within Banana Island Estate Banana Island Ikoyi Lagos,₦,"1,360,000,000",0,0,0, beds, baths, Toilets
Beautiful 5 Bedroom Detached Duplex,Banana Island Ikoyi Lagos,₦,"800,000,000",0,1,0,5 beds,5 baths,6 Toilets
"Luxurious Units Of 2, 3 Bedroom Flats And 4 Bedroom Maisonette",Old Ikoyi Ikoyi Lagos,₦,"80,000,000",1,1,0,3 beds,3 baths,4 Toilets
1938sqm Corner Piece Residential Land,Within Banana Island Estate Banana Island Ikoyi Lagos,₦,"2,520,000,000",0,0,0, beds, baths, Toilets
6 Bedroom Detached Duplex With Swimming Pool,Bourdillon Ikoyi Lagos,₦,"2,000,000,000",0,0,0,6 beds,6 baths,6 Toilets
1002sqm Fenced Land For Residential Development,Off Alexander Avenue Old Ikoyi Ikoyi Lagos,₦,"850,000,000",0,0,0,0 beds,0 baths,0 Toilets
5 Bedroom Fully Detached Smart House,Ikoyi Lagos,₦,"650,000,000",0,0,0,0 beds,0 baths,0 Toilets
Fully Serviced 4 Bedroom Semi Detached Duplex,Z Ikoyi Lagos,₦,"300,000,000",1,1,0,4 beds,5 baths,5 Toilets
3 Bedroom Apartment,S Parkview Estate Ikoyi Lagos,₦,"100,000,000",1,1,0,3 beds,4 baths,4 Toilets
3 Bedroom Flat,Ikoyi Lagos,₦,"135,000,000",1,1,0,3 beds,3 baths,4 Toilets
Land,Along Gerrard Road Old Ikoyi Ikoyi Lagos,₦,"1,750,000,000",0,0,0, beds, baths, Toilets
New 4 Bedroom Duplex,Within Banana Island Estate Banana Island Ikoyi Lagos,₦,"500,000,000",0,0,0,4 beds,4 baths,5 Toilets
5 Bedroom Duplex With Lots Of Features,Old Ikoyi Ikoyi Lagos,₦,"920,000,000",0,1,0,5 beds,5 baths,6 Toilets
Luxury 5bedroom Fully Detached Duplex For Sale!!!,Ikoyi Lagos,₦,"950,000,000",1,1,0,5 beds,5 baths,5 Toilets
Amazing Newly Built 5 Bedroom Semi Detached House With Two Room's B.q,Banana Island Ikoyi Lagos,₦,"550,000,000",1,1,0,5 beds,5 baths,6 Toilets
5 Bedroom Terrace House,Banana Island Ikoyi Lagos,₦,"680,000,000",1,1,0,5 beds,5 baths,6 Toilets
Well Furnished 2 Bedroom With B.q,Parkview Estate Ikoyi Lagos,₦,"120,000,000",1,1,1,2 beds,2 baths,3 Toilets
4bedroom Semi Detached Duplex,Ikoyi Lagos,₦,"180,000,000",0,0,0,0 beds,0 baths,0 Toilets
4 Bedroom Terrace Duplex With Bq,Ikoyi Lagos,₦,"320,000,000",1,0,0,4 beds,4 baths,5 Toilets
24 Units Of Luxury 3 Bedroom Apartment & 3 Penthouses,Ikoyi Lagos,₦,"5,500,000,000",0,0,0,0 beds,0 baths,0 Toilets
5 Bedroom Fully Detached Duplex,A Very Nice Environment Ikoyi Lagos,₦,"850,000,000",0,1,0,5 beds,5 baths,6 Toilets
Bare Land,Olori Mojisola Estate Banana Island Ikoyi Lagos,₦,"400,000,000",0,0,0,0 beds,0 baths,0 Toilets
Newly Build 5 Bedroom Terrace,Banana Island Ikoyi Lagos,₦,"680,000,000",1,1,0,5 beds,5 baths,6 Toilets
Luxury Furnished 2 Bedroom With B.q,Parkview Estate Ikoyi Lagos,₦,"120,000,000",1,1,1,2 beds,2 baths,3 Toilets
3 Bedroom Flat With A B.q,S Gerard Road Ikoyi Lagos,₦,"150,000,000",1,1,0,3 beds,4 baths,4 Toilets
Fully Detached House With 1 Room Bq On 340sqm Land,Raymond Street Ikoyi S.w Ikoyi Lagos,₦,"300,000,000",0,0,0,4 beds,5 baths,5 Toilets
5 Bedroom Luxury Penthouse Apartment,Old Ikoyi Ikoyi Lagos,₦,"700,000,000",1,1,0,5 beds,5 baths,7 Toilets
Waterfront With Jetty 5 Bedroom Detached Duplex,Ikoyi Lagos,₦,"500,000,000",0,1,0,5 beds,5 baths,6 Toilets
5 Bedroom Detached Duplex,Old Ikoyi Ikoyi Lagos,₦,"850,000,000",0,1,0,5 beds,5 baths,6 Toilets
Luxury At Its Finest 4bedroom Maisonette.,Gerard Road Ikoyi Lagos,₦,"300,000,000",1,1,0,4 beds,5 baths,5 Toilets
5 Bedroom Detached Duplex With Bq,Banana Island Ikoyi Lagos,₦,"700,000,000",0,0,0,0 beds,0 baths,0 Toilets
3004sqm/670k Waterfront Land,Ikoyi Lagos,₦,"670,000",0,0,0,0 beds,0 baths,0 Toilets
New 6 Bedroom Duplex,Within Banana Island Estate Banana Island Ikoyi Lagos,₦,"800,000,000",0,0,0,6 beds,6 baths,7 Toilets
Newly Built 5 Bedroom Terrace,Banana Island Ikoyi Lagos,₦,"680,000,000",1,1,0,5 beds,5 baths,6 Toilets
5 Bedroom Detached Duplex,Ikoyi Lagos,₦,"600,000,000",0,0,0,0 beds,0 baths,0 Toilets
5 Bedroom Semi Detached Duplex,Ikoyi Lagos,₦,"500,000,000",0,1,0,5 beds,5 baths,6 Toilets
"A Clean And Well Finished 4bedroom Semidetatched Duplex With A Bq, Spacious Ensuite Bedrooms,",Gerard Road Ikoyi Lagos,₦,"260,000,000",1,0,0,4 beds,5 baths,5 Toilets
Amazing New 5 Bedroom Semi Detached House,Banana Island Ikoyi Lagos,₦,"550,000,000",1,1,0,0 beds,0 baths,0 Toilets
Smart 3 Bedroom Ensuite Maisonettes (off Plan),Bourdillon Ikoyi Lagos,₦,"190,000,000",0,0,0,3 beds,0 baths,0 Toilets
4 Bedroom Massionette Plus Bq,Elizabeth Grace Court 3 Osborne Foreshore Estate Ikoyi Lagos,₦,"130,000,000",1,1,1,4 beds,5 baths,5 Toilets
Brand New Luxury Flat With A Bq,Ikoyi Lagos,₦,"160,000,000",0,0,0,0 beds,0 baths,0 Toilets
Fully Serviced 4bedroom Terrace House With A Room,Off Glover Road Ikoyi Old Ikoyi Ikoyi Lagos,₦,"220,000,000",1,1,0,4 beds,4 baths,4 Toilets
Well Furnished 6 Units Of One Bedroom Flat,... Ikoyi Lagos,₦,"80,000,000",1,0,0,1 beds,1 baths,1 Toilets
5 Bedroom Detached Duplex With Bq,Banana Island Ikoyi Lagos,₦,"700,000,000",0,0,0,0 beds,0 baths,0 Toilets
Residential/commercial Land For Sale!!!,Gerard Road Ikoyi Lagos,₦,"680,000,000",0,0,0, beds, baths, Toilets
1135 Sqm Land,Banana Island Ikoyi Lagos,₦,"1,150,000/sqm",0,0,0,0 beds,0 baths,0 Toilets
3 Bedroom Apartment,Ikoyi Lagos,₦,"180,000,000",0,0,0,3 beds,3 baths,4 Toilets
5000sqm Fenced Land,Along Glover Road Old Ikoyi Ikoyi Lagos,₦,"5,500,000,000",0,0,0,0 beds,0 baths,0 Toilets
Luxury 3 Bedroom Apartments With A Room Servant Quarter,"Gerrard Road, Mason Apartments Old Ikoyi Ikoyi Lagos",₦,"140,000,000",1,1,0,3 beds,4 baths,4 Toilets
6 Bedroom Fully Detached Duplex, Banana Island Ikoyi Lagos,₦,"750,000,000",0,0,0,6 beds,7 baths,7 Toilets
4 Bedroom Townhouse,Ikoyi Lagos,₦,"420,000,000",0,0,0,0 beds,0 baths,0 Toilets
6 Bedrooms Detached Duplex,Bourdillon Street Bourdillon Ikoyi Lagos,₦,"950,000,000",0,1,0,6 beds,6 baths,8 Toilets
2 Storey Furnished Guesthouse,Ikoyi Lagos,$,"14,000,000",0,0,0,0 beds,0 baths,0 Toilets
Executive New 5 Bedroom Terrace,Banana Island Ikoyi Lagos,₦,"680,000,000",1,1,0,5 beds,5 baths,6 Toilets
3 Bedroom Apartment,Ikoyi Lagos,₦,"250,000,000",0,0,0,0 beds,0 baths,0 Toilets
Newly Built Serviced 5 Bedroom Semi Detached Duplex,Within Banana Island Estate Banana Island Ikoyi Lagos,₦,"750,000,000",0,0,0,5 beds,5 baths,6 Toilets
Newly Built Serviced 4 Bedroom Terraced Duplex,Within Banana Island Estate Banana Island Ikoyi Lagos,₦,"700,000,000",0,0,0,4 beds,4 baths,6 Toilets
New Unit Of 4 Bedroom Serviced Apartment With Bq,Alexandra Road Ikoyi Lagos,₦,"230,000,000",1,1,0,4 beds,5 baths,5 Toilets
"A Newly Built & Tastefully Finished Luxury Well Finished 4units Of 4bedroom Terrace Duplexes + A Penthouse,a Room Bq & A Study For Sale!!!",Banana Island Ikoyi Lagos,₦,"750,000,000",1,1,1,5 beds,5 baths,5 Toilets
A Newly Built & Tastefully Finished Luxury 5bedroom Fully Detached Duplex On 2floors +2rooms Bq For Sale!!!,Banana Island Ikoyi Lagos,₦,"900,000,000",1,1,1,5 beds,5 baths,5 Toilets
6 Bedroom House,Ikoyi Lagos,$,"5,000,000",0,1,0,6 beds,0 baths,0 Toilets
6 Bedroom Detached Duplex,Old Ikoyi Ikoyi Lagos,₦,"2,000,000,000",0,0,0,0 beds,0 baths,0 Toilets
Residential Plot Of Land,Banana Island Ikoyi Lagos,₦,"650,000,000",0,0,0,0 beds,0 baths,0 Toilets
2008sqm Mixed Used Property,Directly On Milverton Road Old Ikoyi Ikoyi Lagos,₦,"1,365,440,000",0,0,0,0 beds,0 baths,0 Toilets
900 Sqm Land,Osborne Phase 2 Ikoyi Lagos,₦,"400,000,000",0,0,0,0 beds,0 baths,0 Toilets
"1,700sqms Land",Mojisola Onikoyi Estate Ikoyi Lagos,₦,"1,500,000,000",0,0,0,0 beds,0 baths,0 Toilets
570.473sqns Land,Banana Island Ikoyi Lagos,₦,"7,000,000,000",0,0,0,0 beds,0 baths,0 Toilets
Land,Royal Palm Drive Osborne Phase 2 Ikoyi Osborne Foreshore Estate Ikoyi Lagos,₦,"350,000,000",1,0,0,0 beds,0 baths,0 Toilets
3 Bedroom Apartment With Bq,Ikoyi S.w Ikoyi Lagos,₦,"170,000,000",0,0,0,3 beds,0 baths,0 Toilets
Newly Built 5 Bedroom Detached,Ikoyi Ikoyi Lagos,₦,"600,000,000",0,1,0,5 beds,5 baths,6 Toilets
5 Bedroom Fully Detached Duplex,Ikoyi Lagos,₦,"955,000,000",0,0,0,5 beds,0 baths,0 Toilets
Serviced 4 Bedroom Terrace Duplex,Ikoyi Lagos,₦,"210,000,000",1,1,0,4 beds,4 baths,5 Toilets
4 Bedroom Apartment,Ikoyi Lagos,₦,"250,000,000",0,0,0,0 beds,0 baths,0 Toilets
2 Bedroom Luxury Apartment,Ikoyi Lagos,₦,"185,000,000",0,0,0,2 beds,0 baths,0 Toilets
Land,Ikoyi Lagos,₦,"2,500,000,000",0,0,0,0 beds,0 baths,0 Toilets
3 Units Of Abandoned 12 Floors,Off 2nd Avenue Ikoyi Lagos,₦,"12,000,000,000",0,0,0,0 beds,0 baths,0 Toilets
Superbly Finished Automated 5 Bed Fully Detached House,Old Ikoyi Ikoyi Lagos,₦,"850,000,000",0,1,0,5 beds,5 baths,6 Toilets
Land,"Alexander Road, Old Ikoyi Ikoyi Lagos",₦,"2,350,000,000",0,0,0, beds, baths, Toilets
Luxury 6 Bedroom House + Elevator,Banana Island Estate Banana Island Ikoyi Lagos,₦,"750,000,000",0,1,0,6 beds,6 baths,7 Toilets
Ocean View Elegant 5 Bedroom Fully Detached House With Swimming Pool,Ikoyi Lagos,₦,"1,600,000,000",0,1,0,6 beds, baths, Toilets
Brand New 3 Bedroom Flat With A Bq;,Off Banana Island Road Ikoyi Lagos,₦,"180,000,000",0,1,0,3 beds,3 baths,4 Toilets
Brand New 4 Bedroom Maisonette;,Parkview Ikoyi Lagos,₦,"180,000,000",0,1,0,4 beds,4 baths,5 Toilets
Brand New & Smart 5 Bedroom Fully Detached Duplex With Bq;,Ikoyi Lagos,₦,"950,000,000",0,1,0,5 beds,5 baths,6 Toilets
Brand New 3 Bedroom Flat With A Bq;,Banana Island Ikoyi Lagos,₦,"380,000,000",0,1,0,3 beds,3 baths,4 Toilets
Newly Built 5 Bedroom Detached House + Bq,Old Ikoyi Ikoyi Lagos,₦,"650,000,000",1,1,0,5 beds,5 baths,6 Toilets
5 Bedroom Automated Maisonette;,Ikoyi Lagos,$,"2,000,000",0,0,0,5 beds,5 baths,6 Toilets
3 Bedroom Apartment With Bq,Located In A Safe And Secure Environment Chevron Ikoyi S.w Ikoyi Lagos,₦,"200,000,000",1,0,0,3 beds,0 baths,0 Toilets
Spacious 4 Bedroom Flat With A Bq;,Banana Island Ikoyi Lagos,₦,"300,000,000",0,0,0,4 beds,4 baths,5 Toilets
Direct Cash Ready Buyers Only Newly Built 5 Bed Maisonette On 2 Floors + Pool,Banana Island Estate Banana Island Ikoyi Lagos,₦,"500,000,000",1,1,0,5 beds,5 baths,6 Toilets
Brand New Exquisitely Finished 4 Bedroom (corner Unit),Banana Island Ikoyi Lagos,₦,"600,000,000",1,1,0,4 beds,4 baths,5 Toilets
Luxury 5 Bedroom Penthouse With Excellent Facilities,Ikoyi Lagos,₦,"400,000,000",0,0,1,5 beds,5 baths,6 Toilets
Prince Ademola Osinuga Exclusive! Reasonably Priced Newly Built 4 Bedroom Semi Detached House In Parkview @n280m!,Parkview Estate Parkview Estate Ikoyi Lagos,₦,"280,000,000",0,1,0,4 beds,4 baths,5 Toilets
Brand Bew 5 Bedroom Penthouse With A Bq;,Off Banana Island Road Ikoyi Lagos,$,"1,500,000",0,0,0,5 beds,5 baths,6 Toilets
Superb Luxury 5 Bedroom Fully Detached Duplex With Swimming Pool,In A Serene Neighborhood Old Ikoyi Ikoyi Lagos,₦,"850,000,000",0,1,0,5 beds,5 baths,6 Toilets
Contemporary 5 Bedroom Detached House With Boys Quarter,Onikoyi Road Ikoyi Lagos,₦,"380,000,000",0,1,0,5 beds,6 baths,7 Toilets
Newly Built 5 Bedroom Fully Detached House + Bq,Off Banana Island Road Mojisola Onikoyi Estate Ikoyi Lagos,₦,"430,000,000",0,1,0,5 beds,5 baths,6 Toilets
Fresh / Newly Built 5 Bedroom Fully Detached House + Swimming Pool + Elevator + 2bq Etc In Banana Island Estate @n1.7b,Banana Island Estate Banana Island Ikoyi Lagos,₦,"1,600,000,000",0,1,0,5 beds,5 baths,6 Toilets
Luxurious 5bedroom Fully Detached House,Parkview Estate Ikoyi Lagos,₦,"950,000,000",0,1,0,5 beds,5 baths,6 Toilets
Well Built Luxury 3 Bedroom Apartment + Bq + Pool + Gym,Central Ikoyi Old Ikoyi Ikoyi Lagos,₦,"280,000,000",1,0,0,3 beds,3 baths,4 Toilets
One Of The Best Investment Deals In The Market! Top Floor 4 Bedroom Apartment + Bq Etc @n300m,Central Ikoyi Old Ikoyi Ikoyi Lagos,₦,"300,000,000",1,0,0,4 beds,4 baths,5 Toilets
Newly Built 5 Bedroom Fully Detached House + Bq,Off Onikoyi Road Ikoyi Mojisola Onikoyi Estate Ikoyi Lagos,₦,"650,000,000",0,1,0,5 beds,5 baths,6 Toilets
Well Priced 6 Bedroom Terrace House + Bq+pool,Banana Island Estate Banana Island Ikoyi Lagos,$,"1,400,000",1,1,0,6 beds,6 baths,7 Toilets
Direct Cash Clients Only New 5 Bedroom Semi Detached House + Bq Etc In A Mini Estate Within Banana Island Estate @n600m,Banana Island Estate Banana Island Ikoyi Lagos,₦,"600,000,000",0,1,0,5 beds,5 baths,6 Toilets
Luxury Semi Detached 5 Bedroom House + Bq,Banana Island Ikoyi Lagos,₦,"650,000,000",0,0,0,0 beds,0 baths,0 Toilets
Luxury 4 Bedroom Apartment +bq+pool+elevators,Central Ikoyi Old Ikoyi Ikoyi Lagos,₦,"160,000,000",1,0,0,4 beds,4 baths,5 Toilets
Newly Built 4 Bedroom Semi Detached House +massive Rooftop,Parkview Estate Ikoyi Lagos,₦,"280,000,000",0,0,0,4 beds,4 baths,5 Toilets
Fenced And Gated 2storey Building On A Land Measuring 484sqyrds,Norman Williams Awolowo Road Ikoyi Lagos,₦,"290,000,000",0,0,0, beds, baths, Toilets
Luxury 4 Bedroom Terrace Duplex With Bq And Swimming Pool,In A Premium Neighborhood Ikoyi Lagos,₦,"700,000,000",0,1,0,4 beds,4 baths,5 Toilets
Block Of 8 (nos) 4 Bedrooms Luxury Flats,Hameed Kasumu Street Ikoyi Lagos,₦,"1,950,000,000",1,0,0,4 beds,4 baths,5 Toilets
Waterfront Fully Detached 4 Bedroom House,Central Ikoyi Old Ikoyi Ikoyi Lagos,₦,"500,000,000",0,1,0,4 beds,4 baths,0 Toilets
Newly Built 6 Bedroom Fully Detached Villa,Ikoyi Ikoyi Lagos,$,"5,000,000",0,1,0,6 beds,6 baths,7 Toilets
Waterfront 3 Bedroom Apartment +bq,Banana Island Estate Banana Island Ikoyi Lagos,₦,"400,000,000",0,0,0,0 beds,0 baths,0 Toilets
Exquisitely Finished 5 Bedroom Detached Duplex With Ample Parking & Swimming Pool,Banana Island Ikoyi Lagos,₦,"1,500,000,000",0,0,0,5 beds,5 baths,6 Toilets
Newly Built 3 Bedroom Apartment,Off Onikoyi Road Ikoyi Ikoyi Lagos,₦,"225,000,000",1,0,0,3 beds,3 baths,4 Toilets
Brand New 4 Bedroom Maisonette With A Bq;,Banana Island Ikoyi Lagos,₦,"490,000,000",0,1,0,4 beds,4 baths,5 Toilets
Newly Built 4 Bedroom Semi Detached House,Parkview Estate Ikoyi Lagos,₦,"280,000,000",0,1,0,4 beds,4 baths,5 Toilets
Newly Built 3 Bedrooms Flat,Old Ikoyi Ikoyi Lagos,₦,"130,000,000",1,1,0,3 beds,3 baths,4 Toilets
Luxury Waterfront 3 Bedroom Apartment + Bq,Banana Island Road Mojisola Onikoyi Estate Ikoyi Lagos,₦,"200,000,000",1,0,0,3 beds,3 baths,4 Toilets
Executive Elegant Brand New Royal 5 Bedroom Fully Detached Duplex With Bq And Swimming Pool For Sale,Ikoyi Banana Island Ikoyi Lagos,₦,"1,500,000,000",0,1,0,5 beds,5 baths,6 Toilets
Newly Built 4 Bedroom Semi Detached House + Bq,Banana Island Estate Banana Island Ikoyi Lagos,₦,"500,000,000",0,1,0,4 beds,4 baths,5 Toilets
Newly Built 6 Bedroom Fully Detached House,Banana Island Ikoyi Lagos,₦,"650,000,000/sqm",1,1,1,6 beds,6 baths,7 Toilets
Newly Built 5 Bedroom Semi Detached With Excellent Facilities,Banana Island Ikoyi Lagos,₦,"1,200,000,000",0,0,0,5 beds,5 baths,6 Toilets
Well Sized & Reasonably Priced 4 Bedroom Fully Detached House,Parkview Estate Parkview Estate Ikoyi Lagos,₦,"370,000,000",0,0,0,4 beds,4 baths,5 Toilets
Fully Detached 4 Bedroom House + Bq @n750m,Old Ikoyi Old Ikoyi Ikoyi Lagos,₦,"750,000,000",0,0,0,4 beds,4 baths,5 Toilets
Newly Built 4 Bedroom Semi Detached Terrace House + Bq,"Banana Island Estate, Banana Island Ikoyi Lagos",₦,"500,000,000",1,1,0,4 beds,4 baths,5 Toilets
Newly Built & Strategically Located 4 Bedroom Maisonette On 2 Floors+bq,Old Ikoyi Old Ikoyi Ikoyi Lagos,₦,"350,000,000",1,1,0,4 beds,4 baths,5 Toilets
"4,200m2 Waterfront Land",Osborne Foreshore Estate Ikoyi Lagos,₦,"1,800,000,000",0,0,0,0 beds,0 baths,0 Toilets
"Strategic Waterfront Land With Jetty Measuring Approximately 2,700m² (video Available On Request)","Alexander Road By The Lekki Bridge Roundabout, Ikoyi Lagos",₦,"2,300,000,000",0,0,0, beds, baths, Toilets
Executive Royalty Spacious 5 Bedroom Fully Detached Duplex With 2 Room Bq And Swimming Pool,Banana Island Road Banana Island Ikoyi Lagos,₦,"800,000,000",0,1,0,5 beds,5 baths,6 Toilets
Luxury 4 Bedroom Detached Duplex With Bq;,Ikoyi Lagos,₦,"350,000,000",0,0,0,4 beds,4 baths,5 Toilets
Newly Built & Affordable 3 Bedroom Apartment +bq,Parkview Estate Old Ikoyi Ikoyi Lagos,₦,"112,000,000",1,1,0,3 beds,3 baths,4 Toilets
Direct Cash Ready Buyers Newly Built Luxury 3 Bedroom Apartment + Elevator + Bq In A Mini Estate Within Ikoyi @n122m,Ikoyi Ikoyi Lagos,₦,"122,000,000",1,1,1,3 beds,3 baths,4 Toilets
Well Furnished 2 Bedroom Flat, Banana Island Ikoyi Lagos,₦,"150,000,000",0,0,1,2 beds,2 baths,3 Toilets
5 Bedroom Fully Detached House,Old Ikoyi Ikoyi Lagos,₦,"950,000,000",0,1,0,5 beds,5 baths,6 Toilets
Land,"Mekuwen Street, Old Ikoyi Ikoyi Lagos",₦,"1,575,000,000",0,0,0,0 beds,0 baths,0 Toilets
Well Built 5 Bedroom Fully Detached House + Bq,Parkview Estate Parkview Estate Ikoyi Lagos,₦,"370,000,000",0,1,0,5 beds,5 baths,6 Toilets
4 Bedroom Terrace House With Bq,Ikoyi Lagos,₦,"250,000,000",1,0,0,4 beds,4 baths,5 Toilets
5 Bedroom Detached House With 2 Rooms Bq,Old Ikoyi Ikoyi Lagos,₦,"2,000,000,000",0,1,0,5 beds,5 baths,6 Toilets
Brand New Super Luxury Executive 2 Unit Of 5 Bedroom Semi Detached Duplex With Bq,Banana Island Road Banana Island Ikoyi Lagos,₦,"275,000,000",0,1,0,5 beds,5 baths,6 Toilets
Fresh 8 Nos Luxury & Furnished 4 Bedroom Apartments + Bq + Elevators,Parkview Estate Parkview Estate Ikoyi Lagos,₦,"1,500,000,000",1,1,1,10 beds,10 baths,10 Toilets
Brand New 6 Bedroom Terrace Duplex With A Bq,Banana Island Ikoyi Lagos,$,"1,400,000",0,1,0,6 beds,6 baths,7 Toilets
Newly Built 5 Bedroom Fully Detached House + 2bq+parking For Up To 10cars+pool+elevator Etc @n850m,Off Banana Island Road Mojisola Onikoyi Estate Ikoyi Lagos,₦,"850,000,000",0,1,0,5 beds,5 baths,6 Toilets
5 Bedroom Luxury Detached Duplex With Private Elevator In A Prestigious Address,Banana Island Ikoyi Lagos,₦,"950,000,000",0,1,0,5 beds, baths, Toilets
Newly Built Luxury 4 Bedroom Terrace Duplex With Bq,Ikoyi Lagos,₦,"250,000,000",1,1,0,4 beds,4 baths,5 Toilets
Land,Lawrence Road Ikoyi Lagos,₦,"1,120,000,000",0,0,0,0 beds,0 baths,0 Toilets
Premium 4 Bedroom Semi Detached Terrace House + Bq+ Gym + Pool,Parkview Estate Parkview Estate Ikoyi Lagos,₦,"170,000,000",1,0,0,4 beds,4 baths,5 Toilets
Affordable 4 Bedroom Terrace House +bq+swimming Pool,Old Ikoyi Ikoyi Lagos,₦,"250,000,000",1,0,0, beds, baths, Toilets
2 Bedroom Flat,Banana Island Ikoyi Lagos,₦,"160,000,000",1,1,1,2 beds,2 baths,2 Toilets
Brand New 5 Bedroom Fully Detached Duplex With Bq;,Banana Island Ikoyi Lagos,₦,"1,500,000,000",0,1,0,5 beds,5 baths,6 Toilets
4 Bedroom Terrace Duplex,Banana Island Ikoyi Lagos,₦,"460,000,000",1,0,0,4 beds,0 baths,0 Toilets
4 Bedroom Semi Detached House + Bq,Banana Island Estate Banana Island Ikoyi Lagos,₦,"400,000,000",1,0,0,4 beds,3 baths,4 Toilets
4 Bedroom Terrace Houses,Banana Island Ikoyi Lagos,₦,"380,000,000",1,1,0,4 beds,4 baths, Toilets
Well Built 6 Bedroom Fully Detached House,Ikoyi Lagos,₦,"1,500,000",0,0,0,0 beds,0 baths,0 Toilets
Newly Built 5 Bedroom House + Elevator,Banana Island Estate Banana Island Ikoyi Lagos,₦,"950,000,000",0,1,0,5 beds,5 baths,6 Toilets
5 Bedroom Detached Duplex,Ikoyi Lagos,₦,"950,000,000",0,0,0,0 beds,0 baths,0 Toilets
2250 Sq.metres Land For Sale,Magbon Close Old Ikoyi Ikoyi Lagos,₦,"1,400,000,000",0,0,0, beds, baths, Toilets
Furnished 5 Bedroom Penthouse With Amazing Facilities,Old Ikoyi Ikoyi Lagos,₦,"400,000,000",0,0,1,5 beds,5 baths,6 Toilets
4 Bedroom Penthouse Flat With A Bq,Old Ikoyi Ikoyi Lagos,₦,"650,000,000",1,1,0,4 beds,4 baths,5 Toilets
4 Bedroom Maisonette With Bq;,Ikoyi Lagos,₦,"170,000,000",0,0,0,4 beds,4 baths,5 Toilets
Fully Detached 4 Bedroom House +bq,Old Ikoyi Old Ikoyi Ikoyi Lagos,₦,"750,000,000",0,0,0,4 beds,4 baths,5 Toilets
Exquisitely Finished 3 Bedroom Apartment With Bq, Ikoyi Lagos,₦,"200,000,000",1,1,0,3 beds,3 baths,4 Toilets
Luxury 2 Bedroom Apartment With Amazing Features,Ikoyi Lagos,₦,"150,000,000",1,1,0,2 beds,2 baths,3 Toilets
Luxury 4 Bedroom Waterfront 4 Bedroom Semi Detached Terrace House + Bq,Osborne 2 Osborne Foreshore Estate Ikoyi Lagos,₦,"280,000,000",1,0,0,4 beds,4 baths,5 Toilets
Newly Built 3 Bedroom Apartment + Bq+pool+elevators,Central Ikoyi Old Ikoyi Ikoyi Lagos,₦,"230,000,000",1,1,0,3 beds,3 baths,4 Toilets
Beautiful Ultra Luxury 7 Bedroom Vila With Fountain Pool + Elevator Etc,Parkview Estate Parkview Estate Ikoyi Lagos,$,"3,500,000",0,1,0,7 beds,7 baths,8 Toilets
Finished 6 Bedroom Terrace House;,Ikoyi Lagos,₦,"600,000,000",0,1,0,6 beds,6 baths,7 Toilets
Newly Built 4 Bedroom Semi Detached,Parkview Estate Parkview Estate Ikoyi Lagos,₦,"300,000,000",1,0,0,4 beds,4 baths,5 Toilets
4 Bedroom Luxury Apartments,"The Residence Apartments Along Banana Island Road Between Rebecca Court & Olive Tree Parish Church, Ikoyi Lagos",₦,"500,000,000",0,0,0,4 beds,4 baths,5 Toilets
Excellent Prime Plot Of Land Measuring 1000sqm,Banana Island Ikoyi Banana Island Ikoyi Lagos,₦,"1,100,000,000",0,0,0,0 beds,0 baths,0 Toilets
Newly Built 5 Bedroom Detached Duplex,Old Ikoyi Ikoyi Lagos,₦,"850,000,000",0,0,0,5 beds,5 baths,6 Toilets
Highly Competitive Family Friendly 3 Bedroom Apartment + Tennis+ Squash,Central Ikoyi Old Ikoyi Ikoyi Lagos,₦,"150,000,000",1,0,0,3 beds,3 baths,4 Toilets
